订单id,服务名称,服务内容,商家名称,商家ID,所属地区,所属经营单元,商家类型,合作商品渠道,合作商品类型,订单状态,签约模式,佣金状态,佣金策略,抽佣模式,所属行业,服务时间,服务时长,跟进人UID,跟进人昵称,跟进人岗位名称,订单取消原因
7320529599312971827,平台代运营服务,代运营,姐妹热干面鸡丁米线,7320154940339390505,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-06 ~ 2025-01-01,362天,3569487383380235,禹州（龙）崔渊博,禹州BD,超时自动取消合作
7320507530567223350,平台代运营服务,代运营,许昌经济技术开发区大渔坊餐饮服务店,7102245782656387086,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-06 ~ 2025-01-03,364天,1192310341384376,许昌（凤）-袁飞,许昌总部运营岗,服务商取消了本次合作
7320457252140255269,平台代运营服务,代运营,金坐标网吧,7320078598629640207,,,区域账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,综合-LE行业,2024-01-06 ~ 2025-01-01,362天,1389428445036670,王战洋,操盘手,超时自动取消合作
7320222989424134181,平台代运营服务,代运营,香香小吃(西大街店),7320145615948613686,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-02,364天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7320219919915042816,平台代运营服务,代运营,禹州市道康美容美甲店（个体工商户）,7311582452056377356,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-05 ~ 2025-01-02,364天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7320182978399012864,平台代运营服务,代运营,关中秦味老碗面(义乌城店),7320183695216756736,许昌市-长葛市,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,1389428445036670,王战洋,操盘手,
7320126237381249059,平台代运营服务,代运营,老董牛杂炣,7319769512180484131,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7320125258588555299,平台代运营服务,代运营,丹丹发艺(泓运花园酒店?KTV店),7320061818483312679,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-05 ~ 2025-01-02,364天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7320074500333602868,平台代运营服务,代运营,小馆子(德星路店),7242502101526382607,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,
7320077023815337993,平台代运营服务,代运营,博士眼科视光中心(八一路店),7311596195670034484,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,综合-进场零售行业,2024-01-05 ~ 2025-01-03,365天,7030138740922,禹州业务-孙帅兵,禹州运营岗,商户取消了本次合作
7320067945572812854,平台代运营服务,代运营,博士眼科视光中心(八一路店),7311596195670034484,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,综合-进场零售行业,2024-01-05 ~ 2025-01-03,365天,7030138740922,禹州业务-孙帅兵,禹州运营岗,服务商取消了本次合作
7320063534111541257,平台代运营服务,代运营,臻颜纤体·皮肤管理中心,7205029825612875813,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-05 ~ 2025-01-03,365天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7320063471129823268,平台代运营服务,代运营,红事缘,7320063888019195954,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,161006933772791,禹州（龙）-周进,禹州BD,超时自动取消合作
7320039369703278601,平台代运营服务,代运营,食韵私房菜,7319797878510880804,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,161006933772791,禹州（龙）-周进,禹州BD,商户取消了本次合作
7320035051610261539,平台代运营服务,代运营,饮品炸鸡,7318247353125701684,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-05 ~ 2025-01-01,363天,161006933772791,禹州（龙）-周进,禹州BD,
7320035385236539404,平台代运营服务,代运营,禹州市春英美容店（个体工商户）,7312367655690700819,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-05 ~ 2025-01-01,363天,161006933772791,禹州（龙）-周进,禹州BD,
7319883222656157737,平台代运营服务,代运营,许昌市建安区小果妹儿鲜果配送中心,7270384300095178763,许昌市-建安区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-04 ~ 2025-01-01,364天,1389428445036670,王战洋,操盘手,
7319855358221535259,平台代运营服务,代运营,每树美品美容(许昌店),7297907579643791395,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-04 ~ 2025-01-01,364天,1389428445036670,王战洋,操盘手,
7319810234237962252,平台代运营服务,代运营,王忠圈胡辣汤,7318326656358172706,许昌市-长葛市,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-04 ~ 2025-01-01,364天,1389428445036670,王战洋,操盘手,
7319802723955198004,平台代运营服务,代运营,四季铜锅涮,7319445054337058870,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-04 ~ 2025-01-01,364天,3569487383380235,禹州（龙）崔渊博,禹州BD,商户取消了本次合作
7319725115879508031,平台代运营服务,代运营,徐记手工凉皮,7319733207451043855,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-04 ~ 2025-01-01,364天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7319693765030316043,平台代运营服务,代运营,大富豪休闲会所,7305953415505381413,许昌市-长葛市,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-01-04 ~ 2025-01-01,364天,1389428445036670,王战洋,操盘手,商户取消了本次合作
7319531819890886706,平台代运营服务,代运营,每汁鲜炒公鸡(名门尚居店),7318609506567456808,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-04 ~ 2025-01-01,364天,1590307081425995,许昌（凤）-李梦华,许昌总部运营岗,商户取消了本次合作
7319430830164559882,平台代运营服务,代运营,牛熙哥萝卜牛杂面(铂金店),7146475765662484495,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-03 ~ 2025-01-01,365天,3569487383380235,禹州（龙）崔渊博,禹州BD,商户取消了本次合作
7319405610477996083,平台代运营服务,代运营,千变造型,7319408768826771497,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-01-03 ~ 2025-01-01,365天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7319061034894231604,平台代运营服务,代运营,许昌郭先生餐饮管理有限公司,7040011438358562851,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-01-02 ~ 2024-12-31,365天,1389428445036670,王战洋,操盘手,
7318780437995210787,平台代运营服务,代运营,李老头铜锅涮,7220265961973909515,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-02 ~ 2024-12-31,365天,4358901025749068,许昌（凤）-马志菲,许昌总部运营岗,超时自动取消合作
7318789651015632931,平台代运营服务,代运营,意莉萨.融合平价餐厅,7166926881688651784,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-02 ~ 2024-12-31,365天,4358901025749068,许昌（凤）-马志菲,许昌总部运营岗,超时自动取消合作
7318789762352531494,平台代运营服务,代运营,许昌仟琪实业有限公司,7086828355391064078,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-02 ~ 2024-12-31,365天,4358901025749068,许昌（凤）-马志菲,许昌总部运营岗,
7318781390513424424,平台代运营服务,代运营,宋府王婆大虾(许昌旗舰店),7232146691682469926,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-02 ~ 2024-12-31,365天,4358901025749068,许昌（凤）-马志菲,许昌总部运营岗,超时自动取消合作
7318618018194409507,平台代运营服务,代运营,张家小馆子,7266756799096457253,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-01-01 ~ 2024-11-30,335天,1389428445036670,王战洋,操盘手,商户取消了本次合作
7318588296937539624,平台代运营服务,代运营,胡记农家烩菜(新华路店),7317844803449554978,许昌市-长葛市,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-01-01 ~ 2024-12-01,336天,1389428445036670,王战洋,操盘手,超时自动取消合作
7318401845775763508,平台代运营服务,代运营,粥铺如故,7318319382723627035,许昌市-长葛市,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-01,337天,1389428445036670,王战洋,操盘手,
7318363552514426890,平台代运营服务,代运营,星期8台球俱乐部,7315693526698690623,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-LE行业,2023-12-31 ~ 2024-12-01,337天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,
7318352599672014899,平台代运营服务,代运营,江湖酒馆炖锅虾尾烧烤,7318343936262309888,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-25,361天,3569487383380235,禹州（龙）崔渊博,禹州BD,商户取消了本次合作
7318348724127615016,平台代运营服务,代运营,禹州市陈嵩华餐饮服务店,7015425986376239136,武汉市-洪山区,,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-29,365天,3569487383380235,禹州（龙）崔渊博,禹州BD,商户取消了本次合作
7318339793103226916,平台代运营服务,代运营,马记顺店杂炣,7317943688842184756,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-25,361天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7318322144168233012,平台代运营服务,代运营,张氏修脚堂,7318254678997731337,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2023-12-31 ~ 2024-12-25,361天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7318319599333607464,平台代运营服务,代运营,香满园菜馆,7318306753534232602,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-29,365天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7318310875894073379,平台代运营服务,代运营,康福家大烩菜,7307896363864295433,许昌市-长葛市,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-01,337天,1389428445036670,王战洋,操盘手,
7318295809760593935,平台代运营服务,代运营,大汉国际美容养生会所,7196282237964027944,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2023-12-31 ~ 2024-12-29,365天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7318276372554762303,平台代运营服务,代运营,东升杂炣,7318278077446883363,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-29,365天,161006933772791,禹州（龙）-周进,禹州BD,
7318263001625839631,平台代运营服务,代运营,星星造型,7301588997447354419,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2023-12-31 ~ 2024-12-25,361天,3569487383380235,禹州（龙）崔渊博,禹州BD,
7318243183782397978,平台代运营服务,代运营,小熊维尼蛋糕房,7318252842727573530,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-28,364天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7318037735112542218,平台代运营服务,代运营,胡记农家烩菜(新华路店),7317844803449554978,许昌市-长葛市,许昌1区（新）,总部账户,,,订单取消,普通模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2023-12-31 ~ 2024-12-27,363天,1389428445036670,王战洋,操盘手,该订单已超过服务开始时间
7318044571354171430,平台代运营服务,代运营,婕美皮肤管理(益民街店),7317871690859186239,许昌市-长葛市,许昌1区（新）,总部账户,,,订单终止,普通模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2023-12-31 ~ 2024-12-27,363天,1389428445036670,王战洋,操盘手,商户取消了本次合作
7317967519606753321,平台代运营服务,代运营,九福焖锅,7221518355159582758,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,普通模式,,统一比例抽佣,固定抽佣,餐饮行业,2023-12-30 ~ 2024-11-30,337天,1389428445036670,王战洋,操盘手,商户取消了本次合作
